-0.193344091	-1.2876E-05
-0.194339052	-1.29595E-05
-0.195330138	-1.29736E-05
-0.196335847	-1.3032E-05
-0.197340484	-1.31396E-05
-0.198339994	-1.33E-05
-0.19934014	-1.33837E-05
-0.200327809	-1.3421E-05
-0.20132865	-1.34887E-05
-0.202334955	-1.35454E-05
-0.203321353	-1.36797E-05
-0.204325433	-1.36896E-05
-0.205316559	-1.38925E-05
-0.206316506	-1.39977E-05
-0.207322632	-1.42146E-05
-0.208324666	-1.42325E-05
-0.209333057	-1.42577E-05
-0.210338886	-1.43636E-05
-0.211347694	-1.4518E-05
-0.212339694	-1.45703E-05
-0.213343079	-1.45908E-05
-0.214344417	-1.46101E-05
-0.215353146	-1.47686E-05
-0.216342305	-1.49925E-05
-0.217336908	-1.50149E-05
-0.21833469	-1.51546E-05
-0.219339147	-1.52786E-05
-0.220342969	-1.53213E-05
-0.221336161	-1.54768E-05
-0.222330943	-1.57082E-05
-0.223345295	-1.58719E-05
-0.224336599	-1.5939E-05
-0.225343262	-1.59528E-05
-0.22634921	-1.6127E-05
-0.227344786	-1.6234E-05
-0.228327468	-1.64345E-05
-0.229330873	-1.65068E-05
-0.230343059	-1.65949E-05
-0.231337304	-1.66655E-05
-0.232336496	-1.67764E-05
-0.233336364	-1.6743E-05
-0.234334861	-1.67707E-05
-0.23533165	-1.68708E-05
-0.236333167	-1.6942E-05
-0.237331644	-1.70038E-05
-0.238337969	-1.70263E-05
-0.239337439	-1.72138E-05
-0.240332658	-1.73988E-05
-0.241334414	-1.76211E-05
-0.24232852	-1.77871E-05
-0.24334001	-1.78198E-05
-0.244332567	-1.78228E-05
-0.245318448	-1.78095E-05
-0.24633125	-1.7949E-05
-0.247316693	-1.8116E-05
-0.248332913	-1.83234E-05
-0.249315396	-1.84612E-05
-0.250320529	-1.84455E-05
-0.251325165	-1.86518E-05
-0.25232247	-1.86219E-05
-0.253330862	-1.87029E-05
-0.254327888	-1.89565E-05
-0.255322948	-1.89352E-05
-0.256318266	-1.89922E-05
-0.257328923	-1.90564E-05
-0.258318777	-1.91207E-05
-0.259313916	-1.92742E-05
-0.260309373	-1.96086E-05
-0.261304135	-1.98448E-05
-0.262315964	-1.98584E-05
-0.263305659	-1.98482E-05
-0.264322753	-2.00378E-05
-0.265302276	-2.01721E-05
-0.266315336	-2.02952E-05
-0.26731431	-2.03831E-05
-0.268318012	-2.04317E-05
-0.269316927	-2.05019E-05
-0.270319695	-2.06169E-05
-0.271318073	-2.0799E-05
-0.272294497	-2.07833E-05
-0.273301934	-2.09915E-05
-0.274306849	-2.11169E-05
-0.275294557	-2.10244E-05
-0.276295617	-2.10827E-05
-0.277297492	-2.11116E-05
-0.278294479	-2.11822E-05
-0.279297923	-2.14096E-05
-0.280296817	-2.14672E-05
-0.281298255	-2.16155E-05
-0.282284553	-2.17779E-05
-0.283295984	-2.19779E-05
-0.284289951	-2.22616E-05
-0.285294309	-2.23206E-05
-0.286293065	-2.24235E-05
-0.287304357	-2.23804E-05
-0.2882928	-2.23595E-05
-0.2893	-2.25309E-05
-0.290297821	-2.27152E-05
-0.291298146	-2.27508E-05
-0.292310908	-2.27923E-05
-0.293292239	-2.29734E-05
-0.294303432	-2.31252E-05
-0.295296545	-2.32751E-05
-0.296300684	-2.34248E-05
-0.297293916	-2.35516E-05
-0.298289294	-2.37133E-05
-0.299288804	-2.37265E-05
-0.300287262	-2.37869E-05
-0.301293746	-2.37289E-05
-0.302274461	-2.38748E-05
-0.303282773	-2.39764E-05
-0.304277574	-2.42097E-05
-0.305294668	-2.42566E-05
-0.306282635	-2.43474E-05
-0.307277277	-2.4442E-05
-0.308287993	-2.44601E-05
-0.309280351	-2.44945E-05
-0.3102891	-2.47821E-05
-0.311263318	-2.50458E-05
-0.312273676	-2.53061E-05
-0.313289896	-2.5217E-05
-0.314268981	-2.51368E-05
-0.315267618	-2.51601E-05
-0.316258763	-2.53217E-05
-0.317273791	-2.5363E-05
